n,d,outlier_fraction,outlier_mag,trial,true_cv,true_M,oracle_decision,in_borderline,s,tau_name,tau,branch_taken,pilot_cv,M_hat,T_used,rel_error,match
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,30,1.5,1.5,uniform_exact,0.5947743345419485,2.702715952090149,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.5947743345419485,2.702715952090149,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,30,3.0,3.0,uniform_exact,0.5947743345419485,2.702715952090149,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,50,1.5,1.5,uniform_exact,0.5214089263222244,2.939420782445579,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.5214089263222244,2.939420782445579,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,50,3.0,3.0,uniform_exact,0.5214089263222244,2.939420782445579,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,100,1.5,1.5,uniform_exact,0.4576985455324773,2.4555049008147134,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.4576985455324773,2.4555049008147134,1000,0.0,1
1000,3,0.0,10.0,0,0.6398166324088268,6.140337691272391,uniform,0,100,3.0,3.0,uniform_exact,0.4576985455324773,2.4555049008147134,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,10,1.5,1.5,uniform_exact,0.6923068091111543,2.661957925759733,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.6923068091111543,2.661957925759733,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,10,3.0,3.0,uniform_exact,0.6923068091111543,2.661957925759733,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,30,1.5,1.5,uniform_exact,0.6576601640532932,3.1341938178876037,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.6576601640532932,3.1341938178876037,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,30,3.0,3.0,uniform_exact,0.6576601640532932,3.1341938178876037,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,50,1.5,1.5,uniform_exact,0.6908329839122642,3.521526837047117,1000,0.0,1
1000,3,0.0,10.0,1,0.6645481406412764,5.726033896808133,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.6908329839122642,3.521526837047117,1000,0.0,1
