script_name,tau,trial_id,instance_id,dataset_family,n,seed_instance,seed_pilot,true_cv,true_M,cv_hat,M_hat,oracle_branch,adaptive_branch,adaptive_side,is_borderline,is_fp,is_fn
exp_threshold_sweep,0.5,0,n=2000|of=0.02|om=2.0|trial=0,outlier_grid,2000,1489316903,659566916,0.6522247884106012,6.7974888408872705,0.685835517034147,4.70227203808286,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.02|om=2.0|trial=1,outlier_grid,2000,1489316904,660566919,0.708592555862065,7.3196862152942685,0.5109386608711484,2.1972991087564315,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.02|om=2.0|trial=2,outlier_grid,2000,1489316905,661566922,0.6266465193598646,6.766098028970186,0.5411355542740387,2.6535751397715157,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.02|om=5.0|trial=0,outlier_grid,2000,194358609,1184604092,1.187664640127493,10.482197021947206,1.1751435152580587,6.844781424150301,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.02|om=5.0|trial=1,outlier_grid,2000,194358610,1185604095,1.169122399391696,10.541280528053289,1.2608339529622323,8.817967634418261,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.02|om=5.0|trial=2,outlier_grid,2000,194358611,1186604098,1.2297958209577402,10.40504305776103,1.2641686738371851,9.321198727305188,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.02|om=10.0|trial=0,outlier_grid,2000,899406315,2059666052,2.869439534666998,22.1660269939405,0.6638117139734322,3.8992338310457986,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.02|om=10.0|trial=1,outlier_grid,2000,899406316,2060666055,2.804968516663726,22.06499967036417,0.7352208079956168,4.405561183280642,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.02|om=10.0|trial=2,outlier_grid,2000,899406317,2061666058,2.735942484849644,21.257719756855096,2.5815842611770017,13.539236522255324,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.05|om=2.0|trial=0,outlier_grid,2000,1322768583,2081648688,0.65141260441657,7.2644391200920655,0.44911965542789706,2.020584109998863,uniform,uniform_exact,uniform,0,0,0
exp_threshold_sweep,0.5,1,n=2000|of=0.05|om=2.0|trial=1,outlier_grid,2000,1322768584,2082648691,0.6410291195607866,6.374989174742897,0.4901746260421714,3.045350535146741,uniform,uniform_exact,uniform,0,0,0
exp_threshold_sweep,0.5,2,n=2000|of=0.05|om=2.0|trial=2,outlier_grid,2000,1322768585,2083648694,0.6227487686611384,6.430958934057433,0.7820596119499107,4.453671181838062,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.05|om=5.0|trial=0,outlier_grid,2000,27810289,459202217,1.358269331673104,8.966713358539577,1.4216119349094838,7.865720405999633,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.05|om=5.0|trial=1,outlier_grid,2000,27810290,460202220,1.3763076923974027,8.285852764690443,1.1909951765391422,7.664811171678847,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.05|om=5.0|trial=2,outlier_grid,2000,27810291,461202223,1.4611702597146317,9.106720084066147,1.2774428109766096,9.031818346172814,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.05|om=10.0|trial=0,outlier_grid,2000,732857995,1334264177,2.7142794007709448,13.745211635687745,2.9531207410675426,15.501331089523923,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.05|om=10.0|trial=1,outlier_grid,2000,732857996,1335264180,2.726308523162901,13.889554001701725,2.801927700907556,20.242885147238045,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.05|om=10.0|trial=2,outlier_grid,2000,732857997,1336264183,2.7326270401993864,13.72668609604081,2.502133044966203,10.94600512321414,uniform,is,is,1,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.1|om=2.0|trial=0,outlier_grid,2000,1761015932,872645563,0.5866904178552818,6.882127609815075,0.57036912389255,2.961445175336459,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.1|om=2.0|trial=1,outlier_grid,2000,1761015933,873645566,0.6805166058317258,7.844182030189697,0.5839492927298743,2.9031341026832758,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.1|om=2.0|trial=2,outlier_grid,2000,1761015934,874645569,0.6075248895724128,8.488601778181627,0.5130038138283124,2.9047905508732175,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.1|om=5.0|trial=0,outlier_grid,2000,466057638,1397682739,1.4612428196080953,6.753627793666996,1.526378624209212,6.392787570288726,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,1,n=2000|of=0.1|om=5.0|trial=1,outlier_grid,2000,466057639,1398682742,1.4764441467779024,6.956174126191189,1.4967981878711136,5.892486004581399,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,2,n=2000|of=0.1|om=5.0|trial=2,outlier_grid,2000,466057640,1399682745,1.4190922443740461,6.741387981806074,1.360241884029058,6.003371551427439,uniform,is,is,0,1,0
exp_threshold_sweep,0.5,0,n=2000|of=0.1|om=10.0|trial=0,outlier_grid,2000,1171105344,125261052,2.301445779003562,8.777361115865295,2.256821380044073,7.942653255560083,uniform,is,is,0,1,0
