n,d,outlier_fraction,outlier_mag,trial,s,true_cv,true_M,cv_hat,pilot_cv,M_hat,cv_rel_error,M_rel_error
1000,3,0.1,10.0,0,100,2.1745485439283283,8.206958182334139,2.13251301084276,2.13251301084276,7.716203111429911,0.01933069427350244,0.05979743773528681
1000,3,0.1,10.0,1,10,2.2071501455785794,8.244504029581895,0.5556218487602314,0.5556218487602314,1.9631458542144373,0.7482627768331631,0.761884299265241
1000,3,0.1,10.0,1,30,2.2071501455785794,8.244504029581895,2.1103255179771323,2.1103255179771323,7.559349514582634,0.04386861845144911,0.0831043944597365
1000,3,0.1,10.0,1,50,2.2071501455785794,8.244504029581895,2.1497641593926566,2.1497641593926566,7.013256961981355,0.0260000373336086,0.14934155689447584
1000,3,0.1,10.0,1,100,2.2071501455785794,8.244504029581895,2.0442158731005597,2.0442158731005597,6.7965748256145275,0.07382110945393261,0.17562356677516194
1000,3,0.1,10.0,2,10,2.2131805137021714,8.13937339152958,2.3439405703341443,2.3439405703341443,7.666705912782388,0.05908241818614227,0.058071728130703965
1000,3,0.1,10.0,2,30,2.2131805137021714,8.13937339152958,2.0338838285315255,2.0338838285315255,6.167653859898755,0.08101313203355537,0.2422446344190006
1000,3,0.1,10.0,2,50,2.2131805137021714,8.13937339152958,2.245512072080907,2.245512072080907,7.861200719290322,0.014608640451407242,0.03417617780365553
1000,3,0.1,10.0,2,100,2.2131805137021714,8.13937339152958,2.0944599436017426,2.0944599436017426,6.985126819607756,0.053642515540603154,0.1418102495608588
1000,3,0.2,2.0,0,10,0.596226390605092,7.59566327931635,0.3111844326606075,0.3111844326606075,1.512254321978088,0.4780767212521473,0.8009055606643217
1000,3,0.2,2.0,0,30,0.596226390605092,7.59566327931635,0.4141907953324392,0.4141907953324392,2.5235368897750248,0.30531287802928414,0.6677660927062373
1000,3,0.2,2.0,0,50,0.596226390605092,7.59566327931635,0.5663987027238,0.5663987027238,3.89844014288562,0.050027453248120676,0.48675448087576356
1000,3,0.2,2.0,0,100,0.596226390605092,7.59566327931635,0.453106566825699,0.453106566825699,2.7916996273759396,0.24004275227425784,0.6324613763516901
1000,3,0.2,2.0,1,10,0.5707637716995058,4.76013034379612,0.4409408152631983,0.4409408152631983,1.707955188298111,0.2274547945636892,0.6411957100031747
1000,3,0.2,2.0,1,30,0.5707637716995058,4.76013034379612,0.6669556592296434,0.6669556592296434,3.3559927353921597,0.16853187307897405,0.294978815072569
1000,3,0.2,2.0,1,50,0.5707637716995058,4.76013034379612,0.4905964496800421,0.4905964496800421,2.6246230286276586,0.1404562202340865,0.44862370585117883
1000,3,0.2,2.0,1,100,0.5707637716995058,4.76013034379612,0.5224913375984609,0.5224913375984609,3.0513812325311918,0.08457515437132407,0.3589710759689473
1000,3,0.2,2.0,2,10,0.6082008942884182,5.59710910895369,0.3617368842312127,0.3617368842312127,1.8625547221060026,0.4052345407113599,0.6672291560072545
1000,3,0.2,2.0,2,30,0.6082008942884182,5.59710910895369,0.6836439092602452,0.6836439092602452,3.7988842785745645,0.12404292016060536,0.32127743007591314
1000,3,0.2,2.0,2,50,0.6082008942884182,5.59710910895369,0.4899130280523809,0.4899130280523809,3.0619429570589887,0.1944881491409701,0.45294206393782793
1000,3,0.2,2.0,2,100,0.6082008942884182,5.59710910895369,0.5525026423098905,0.5525026423098905,3.7770323596400184,0.09157870779472195,0.3251815738953698
1000,3,0.2,5.0,0,10,1.2128763710131376,4.437108297044463,1.4765646428438342,1.4765646428438342,5.141441736605399,0.21740737814063682,0.1587370405248142
1000,3,0.2,5.0,0,30,1.2128763710131376,4.437108297044463,1.467543182196451,1.467543182196451,4.516341738224841,0.20996930707008965,0.017856999621387405
1000,3,0.2,5.0,0,50,1.2128763710131376,4.437108297044463,1.1698974118484917,1.1698974118484917,3.802747809071321,0.03543556473834575,0.14296709602415755
1000,3,0.2,5.0,0,100,1.2128763710131376,4.437108297044463,1.2586083378897293,1.2586083378897293,4.942625874310781,0.03770538199073901,0.11392951071377737
1000,3,0.2,5.0,1,10,1.222022170293529,4.453870144522961,1.2260283876230191,1.2260283876230191,3.5694516688504456,0.003278350775361011,0.19857302682255062
1000,3,0.2,5.0,1,30,1.222022170293529,4.453870144522961,1.2933748507443825,1.2933748507443825,5.186637836132071,0.05838902287158559,0.16452381138911598
1000,3,0.2,5.0,1,50,1.222022170293529,4.453870144522961,1.2755478126925273,1.2755478126925273,4.194349099744553,0.04380087669452137,0.05826865991985593
1000,3,0.2,5.0,1,100,1.222022170293529,4.453870144522961,1.2611500135636309,1.2611500135636309,4.5500779427347835,0.03201893077005583,0.021600943693908945
1000,3,0.2,5.0,2,10,1.2283430251331136,4.34226493758284,1.221479763654506,1.221479763654506,3.5260469610103975,0.005587414377074136,0.18797056105627616
1000,3,0.2,5.0,2,30,1.2283430251331136,4.34226493758284,1.1940145453506241,1.1940145453506241,3.3763407493210678,0.027946981486518644,0.22244708744083735
1000,3,0.2,5.0,2,50,1.2283430251331136,4.34226493758284,1.194111513610527,1.194111513610527,3.753839977962259,0.027868039156958634,0.13551106808976354
1000,3,0.2,5.0,2,100,1.2283430251331136,4.34226493758284,1.1959582420402726,1.1959582420402726,3.654348842968028,0.026364608607055424,0.15842333540287076
1000,3,0.2,10.0,0,10,1.6822322474532947,4.785774324099834,0.9741005482590389,0.9741005482590389,1.985069865972836,0.4209476427920612,0.5852144853599607
1000,3,0.2,10.0,0,30,1.6822322474532947,4.785774324099834,1.7489856990415276,1.7489856990415276,4.697531610823141,0.03968147185936418,0.01843854459085693
1000,3,0.2,10.0,0,50,1.6822322474532947,4.785774324099834,1.5738774839048937,1.5738774839048937,4.026816268914661,0.06441129856619834,0.15858626081954388
1000,3,0.2,10.0,0,100,1.6822322474532947,4.785774324099834,1.800415836524527,1.800415836524527,5.245458786786788,0.07025402660669992,0.0960522648074127
1000,3,0.2,10.0,1,10,1.6828609678688584,4.797205593998007,2.4172872998878003,2.4172872998878003,7.8634696737064065,0.4364153343867763,0.6391771250214366
1000,3,0.2,10.0,1,30,1.6828609678688584,4.797205593998007,1.7660236944778829,1.7660236944778829,4.65167084982337,0.04941746715674324,0.03033739983058511
1000,3,0.2,10.0,1,50,1.6828609678688584,4.797205593998007,1.4002003618206427,1.4002003618206427,3.3250970119786536,0.16796432470958758,0.3068679365881614
1000,3,0.2,10.0,1,100,1.6828609678688584,4.797205593998007,1.725635102870699,1.725635102870699,4.762125720702488,0.02541750971621203,0.007312564076763574
1000,3,0.2,10.0,2,10,1.6824444119691087,4.694431122747657,0.40177764399879096,0.40177764399879096,1.673695409840096,0.7611941047558557,0.6434721553949481
1000,3,0.2,10.0,2,30,1.6824444119691087,4.694431122747657,1.716108452479012,1.716108452479012,4.74863386737714,0.02000900610469706,0.011546179550240725
1000,3,0.2,10.0,2,50,1.6824444119691087,4.694431122747657,1.8217366477572041,1.8217366477572041,5.2491240607059755,0.08279158276918631,0.11815977771416439
1000,3,0.2,10.0,2,100,1.6824444119691087,4.694431122747657,1.8244465796725462,1.8244465796725462,5.320293310733824,0.08440229388455114,0.1333201343509858
2000,3,0.0,2.0,0,10,0.6437859806065077,7.26494190000632,0.4845857225226876,0.4845857225226876,1.8514146855469569,0.24728755033441127,0.7451576748954666
2000,3,0.0,2.0,0,30,0.6437859806065077,7.26494190000632,0.4971356900288654,0.4971356900288654,2.396191933185268,0.22779354474212657,0.6701705304507413
2000,3,0.0,2.0,0,50,0.6437859806065077,7.26494190000632,0.5046451324862762,0.5046451324862762,2.525422512862432,0.21612904336492011,0.6523822836270398
2000,3,0.0,2.0,0,100,0.6437859806065077,7.26494190000632,0.5084219104332702,0.5084219104332702,3.2581280630956044,0.21026253172787585,0.5515273063515111
2000,3,0.0,2.0,1,10,0.6783226328241753,6.987718128416362,0.45612209516381214,0.45612209516381214,1.7858954544647414,0.32757352756348124,0.7444236556706271
2000,3,0.0,2.0,1,30,0.6783226328241753,6.987718128416362,0.7431416740280835,0.7431416740280835,4.195469501972611,0.09555783349589292,0.3995937694007361
2000,3,0.0,2.0,1,50,0.6783226328241753,6.987718128416362,0.6761004221114963,0.6761004221114963,4.091798549183301,0.003276037987154892,0.4144299363559714
2000,3,0.0,2.0,1,100,0.6783226328241753,6.987718128416362,0.47344480164144653,0.47344480164144653,2.8294039137842084,0.30203596528944676,0.5950890030497781
2000,3,0.0,2.0,2,10,0.7008485258315146,10.87323753149392,0.7360960178965168,0.7360960178965168,2.8978339725718056,0.05029259642543043,0.7334893159302057
2000,3,0.0,2.0,2,30,0.7008485258315146,10.87323753149392,0.7596322983053981,0.7596322983053981,3.652686309795415,0.08387514606546422,0.6640663556539119
2000,3,0.0,2.0,2,50,0.7008485258315146,10.87323753149392,0.5769212175708905,0.5769212175708905,2.659765866275811,0.17682466851676937,0.7553841844646638
2000,3,0.0,2.0,2,100,0.7008485258315146,10.87323753149392,0.5365470267930029,0.5365470267930029,3.1242349039633,0.23443225316565774,0.712667464964867
2000,3,0.0,5.0,0,10,0.6647636523552978,9.371015606248461,0.29473978438600335,0.29473978438600335,1.3697497680711996,0.5566246991066336,0.8538312360553674
2000,3,0.0,5.0,0,30,0.6647636523552978,9.371015606248461,0.4914505631350032,0.4914505631350032,2.1560918958099786,0.2607138471037576,0.769919079595564
2000,3,0.0,5.0,0,50,0.6647636523552978,9.371015606248461,0.6027360429342843,0.6027360429342843,3.7545678324303,0.09330776314445881,0.5993424842952126
2000,3,0.0,5.0,0,100,0.6647636523552978,9.371015606248461,0.4857715542281274,0.4857715542281274,2.7806172917794947,0.2692567463533702,0.7032747133698702
2000,3,0.0,5.0,1,10,0.6503303945228937,7.618833107152736,0.42505870396707024,0.42505870396707024,1.7772068748277516,0.34639575891434543,0.7667350301768299
2000,3,0.0,5.0,1,30,0.6503303945228937,7.618833107152736,0.5189766824682011,0.5189766824682011,2.534414381370413,0.2019799676609895,0.6673487467534829
2000,3,0.0,5.0,1,50,0.6503303945228937,7.618833107152736,0.5360862145920158,0.5360862145920158,3.059015510745534,0.1756709833848249,0.5984929099085187
2000,3,0.0,5.0,1,100,0.6503303945228937,7.618833107152736,0.703499167714668,0.703499167714668,4.499120048590661,0.08175655580542403,0.4094738675445216
2000,3,0.0,5.0,2,10,0.7116392058914187,10.837519913683188,0.4949244418438439,0.4949244418438439,1.8454579618705242,0.30452898358250513,0.8297158412100822
2000,3,0.0,5.0,2,30,0.7116392058914187,10.837519913683188,0.5905381111495783,0.5905381111495783,3.1513696735064682,0.17017203906036324,0.7092167120701088
2000,3,0.0,5.0,2,50,0.7116392058914187,10.837519913683188,0.6727307308913045,0.6727307308913045,3.409124203557344,0.05467443991000519,0.6854331774511374
2000,3,0.0,5.0,2,100,0.7116392058914187,10.837519913683188,0.6068765044359997,0.6068765044359997,3.484610173958389,0.14721322348196145,0.6784679334652197
2000,3,0.0,10.0,0,10,0.6984542271619008,9.191213698217632,0.7431032038583395,0.7431032038583395,2.651820891399253,0.0639254155248876,0.7114830556150059
2000,3,0.0,10.0,0,30,0.6984542271619008,9.191213698217632,0.5031663612565297,0.5031663612565297,2.643035891966718,0.2796000916178915,0.7124388596819092
2000,3,0.0,10.0,0,50,0.6984542271619008,9.191213698217632,0.6573922916376324,0.6573922916376324,3.381919919311263,0.05878973013180762,0.632048603116791
2000,3,0.0,10.0,0,100,0.6984542271619008,9.191213698217632,0.7473552271921488,0.7473552271921488,4.587278541543729,0.0700131778555516,0.5009061161929792
2000,3,0.0,10.0,1,10,0.6531760108020092,9.05950966881119,0.6571249940550139,0.6571249940550139,2.7104275097903145,0.006045817953656846,0.7008196239227611
2000,3,0.0,10.0,1,30,0.6531760108020092,9.05950966881119,0.531383873582497,0.531383873582497,2.370905507282659,0.18646143643574484,0.7382964869009544
2000,3,0.0,10.0,1,50,0.6531760108020092,9.05950966881119,0.5993505333348605,0.5993505333348605,3.4385770646655276,0.0824057781930148,0.6204455659997385
2000,3,0.0,10.0,1,100,0.6531760108020092,9.05950966881119,0.6259009428800995,0.6259009428800995,3.403398181918141,0.0417576081650943,0.6243286550446672
2000,3,0.0,10.0,2,10,0.6722700999610615,5.917746054892996,0.9815123744135187,0.9815123744135187,3.629930561927141,0.45999706735487544,0.3866025124674301
2000,3,0.0,10.0,2,30,0.6722700999610615,5.917746054892996,0.6427143113740239,0.6427143113740239,3.532716006866585,0.043964157544340375,0.4030301445690435
2000,3,0.0,10.0,2,50,0.6722700999610615,5.917746054892996,0.5305823266085035,0.5305823266085035,3.0200297956768694,0.21076018903825217,0.48966553014220593
2000,3,0.0,10.0,2,100,0.6722700999610615,5.917746054892996,0.711780548847895,0.711780548847895,4.793056599707322,0.058771688476286554,0.1900536867843023
2000,3,0.01,2.0,0,10,0.7041455345419971,8.158001271669198,0.5070772539693129,0.5070772539693129,1.887159159830617,0.2798686789952661,0.7686738335792772
2000,3,0.01,2.0,0,30,0.7041455345419971,8.158001271669198,0.5310550350818967,0.5310550350818967,2.3365759731587055,0.24581637029436687,0.7135847500694712
2000,3,0.01,2.0,0,50,0.7041455345419971,8.158001271669198,0.6245334674031845,0.6245334674031845,3.065761222227761,0.11306194988596403,0.6242019190565191
2000,3,0.01,2.0,0,100,0.7041455345419971,8.158001271669198,0.6463331079084195,0.6463331079084195,3.270070356055264,0.0821029514462249,0.5991579006721361
2000,3,0.01,2.0,1,10,0.6776575995706522,7.229319530734069,0.18964493163321114,0.18964493163321114,1.2019741748226875,0.7201463810730291,0.8337361947120023
2000,3,0.01,2.0,1,30,0.6776575995706522,7.229319530734069,0.743824298243381,0.743824298243381,3.59844251243863,0.09764031085115919,0.502243261327634
2000,3,0.01,2.0,1,50,0.6776575995706522,7.229319530734069,0.42510704554084217,0.42510704554084217,2.206223746894969,0.37268165248913326,0.6948227647822688
2000,3,0.01,2.0,1,100,0.6776575995706522,7.229319530734069,0.6488541336102489,0.6488541336102489,3.9428338635707623,0.04250445354505355,0.4546051192220017
2000,3,0.01,2.0,2,10,0.6623640231431586,9.28680597708695,0.6136324695688554,0.6136324695688554,2.506501106057606,0.07357216254447844,0.7301008428256369
2000,3,0.01,2.0,2,30,0.6623640231431586,9.28680597708695,1.392224248508442,1.392224248508442,7.656489358403918,1.1019019751432615,0.17555191986410199
2000,3,0.01,2.0,2,50,0.6623640231431586,9.28680597708695,0.5805969757929795,0.5805969757929795,3.38033601509309,0.1234472955855371,0.6360066072842171
2000,3,0.01,2.0,2,100,0.6623640231431586,9.28680597708695,0.5167360326082058,0.5167360326082058,3.55078862572134,0.21986096081108833,0.6176523301464366
2000,3,0.01,5.0,0,10,0.9816612409123018,11.124163624423396,0.4099809910011332,0.4099809910011332,1.511521411461841,0.5823600098338206,0.8641226916023371
2000,3,0.01,5.0,0,30,0.9816612409123018,11.124163624423396,0.6244391884714373,0.6244391884714373,3.521591845290316,0.363895443308816,0.6834286186191502
2000,3,0.01,5.0,0,50,0.9816612409123018,11.124163624423396,0.6689595103831464,0.6689595103831464,3.3452998849090214,0.31854342159679,0.6992762783923524
2000,3,0.01,5.0,0,100,0.9816612409123018,11.124163624423396,1.149303932827528,1.149303932827528,7.3867846680031555,0.17077448403629386,0.33596943398196033
2000,3,0.01,5.0,1,10,1.019893147231907,10.771710935140439,0.2191024373870642,0.2191024373870642,1.372430151811451,0.7851711838816346,0.8725894001356658
2000,3,0.01,5.0,1,30,1.019893147231907,10.771710935140439,0.6070461055640914,0.6070461055640914,2.6935102004686637,0.4047944069320636,0.7499459262611983
2000,3,0.01,5.0,1,50,1.019893147231907,10.771710935140439,1.2747941729477914,1.2747941729477914,8.692043583962661,0.24992914836981842,0.19306750466105627
2000,3,0.01,5.0,1,100,1.019893147231907,10.771710935140439,0.9216327559506108,0.9216327559506108,7.111719687815987,0.09634380969024538,0.33977807883652916
2000,3,0.01,5.0,2,10,1.0038984191058524,11.152323945467518,0.9814055167051211,0.9814055167051211,3.702354274945052,0.022405556152548974,0.6680194824819675
2000,3,0.01,5.0,2,30,1.0038984191058524,11.152323945467518,0.6043457152031126,0.6043457152031126,2.1903781138921983,0.3980011286984708,0.8035944683276168
2000,3,0.01,5.0,2,50,1.0038984191058524,11.152323945467518,0.5780024582511439,0.5780024582511439,2.834397105852728,0.4242420873956984,0.7458469535396994
2000,3,0.01,5.0,2,100,1.0038984191058524,11.152323945467518,1.0961978562952628,1.0961978562952628,10.159648481047414,0.09194101258932073,0.08901063753833509
2000,3,0.01,10.0,0,10,2.485939595674491,27.10730987984548,0.5245870148729181,0.5245870148729181,1.9178854012412125,0.7889783742993216,0.9292484053289561
2000,3,0.01,10.0,0,30,2.485939595674491,27.10730987984548,0.470466221348613,0.470466221348613,2.0696368613108906,0.8107491339824914,0.9236502304918983
2000,3,0.01,10.0,0,50,2.485939595674491,27.10730987984548,0.7965961134523489,0.7965961134523489,4.306993889052062,0.6795593445478652,0.8411131938896544
2000,3,0.01,10.0,0,100,2.485939595674491,27.10730987984548,2.6462171068786904,2.6462171068786904,26.67649154445593,0.06447361451705438,0.015893068596595287
2000,3,0.01,10.0,1,10,2.4574092914423638,26.830979453268434,1.1260403800718215,1.1260403800718215,4.105551734943856,0.5417774385434597,0.8469846491405764
2000,3,0.01,10.0,1,30,2.4574092914423638,26.830979453268434,0.5032429733864421,0.5032429733864421,2.2407325286259216,0.7952140186256615,0.9164871139896845
2000,3,0.01,10.0,1,50,2.4574092914423638,26.830979453268434,0.6960809563905227,0.6960809563905227,4.451665054368799,0.7167419530745074,0.8340848845223011
2000,3,0.01,10.0,1,100,2.4574092914423638,26.830979453268434,0.8259644688236009,0.8259644688236009,6.250794618590251,0.663888115138197,0.767030695637583
2000,3,0.01,10.0,2,10,2.4875934157876274,27.001639859771334,0.717390486111668,0.717390486111668,2.519341083912786,0.711612644751865,0.9066967377908683
2000,3,0.01,10.0,2,30,2.4875934157876274,27.001639859771334,0.8809583581913399,0.8809583581913399,3.9875108259125236,0.645859185588651,0.8523233830752126
2000,3,0.01,10.0,2,50,2.4875934157876274,27.001639859771334,0.6402833842250609,0.6402833842250609,3.6590423416532167,0.7426093106045898,0.8644881436588348
2000,3,0.01,10.0,2,100,2.4875934157876274,27.001639859771334,0.574774775643785,0.574774775643785,3.3461808821308896,0.7689434406780666,0.8760749013945545
2000,3,0.02,2.0,0,10,0.6522247884106012,6.7974888408872705,0.8304041973436067,0.8304041973436067,2.6704751282422525,0.27318711600521783,0.6071379901090537
2000,3,0.02,2.0,0,30,0.6522247884106012,6.7974888408872705,0.5274535482292596,0.5274535482292596,2.2519255042189874,0.19130097843321028,0.6687121440091919
2000,3,0.02,2.0,0,50,0.6522247884106012,6.7974888408872705,0.49077707089892714,0.49077707089892714,2.6749139580358072,0.24753385700826253,0.6064849798728537
2000,3,0.02,2.0,0,100,0.6522247884106012,6.7974888408872705,0.6014889096755921,0.6014889096755921,3.330816745649015,0.07778894583054215,0.509993054256453
2000,3,0.02,2.0,1,10,0.708592555862065,7.3196862152942685,1.1303614716789048,1.1303614716789048,3.939186783475597,0.5952206417180333,0.461836659712983
2000,3,0.02,2.0,1,30,0.708592555862065,7.3196862152942685,0.40312990885679323,0.40312990885679323,1.631917833964892,0.43108362411971674,0.7770508480875795
2000,3,0.02,2.0,1,50,0.708592555862065,7.3196862152942685,0.40151278661913536,0.40151278661913536,1.838290404012203,0.43336578503755263,0.7488566654440528
2000,3,0.02,2.0,1,100,0.708592555862065,7.3196862152942685,0.7213508886000898,0.7213508886000898,4.083792709291901,0.01800517466981163,0.442080904949322
2000,3,0.02,2.0,2,10,0.6266465193598646,6.766098028970186,0.47286738666257205,0.47286738666257205,2.025357972482944,0.24540012263114755,0.7006608589158725
2000,3,0.02,2.0,2,30,0.6266465193598646,6.766098028970186,0.5208515564394621,0.5208515564394621,2.253733312080271,0.16882717712766476,0.6669079723009431
2000,3,0.02,2.0,2,50,0.6266465193598646,6.766098028970186,0.5438738455358177,0.5438738455358177,3.028957400719641,0.13208830060781515,0.552333207743865
2000,3,0.02,2.0,2,100,0.6266465193598646,6.766098028970186,0.767558300941867,0.767558300941867,6.46066056800805,0.22486645537574745,0.045142334570730976
2000,3,0.02,5.0,0,10,1.187664640127493,10.482197021947206,0.47174256181769736,0.47174256181769736,1.959310607556572,0.6027981756137348,0.8130820663402676
2000,3,0.02,5.0,0,30,1.187664640127493,10.482197021947206,1.5357191770152885,1.5357191770152885,8.70302606762819,0.2930579265628659,0.16973263816677536
2000,3,0.02,5.0,0,50,1.187664640127493,10.482197021947206,0.5739218204010375,0.5739218204010375,2.8800621516252476,0.5167644122675672,0.7252425092187174
2000,3,0.02,5.0,0,100,1.187664640127493,10.482197021947206,1.0791098035354079,1.0791098035354079,7.746647282076328,0.09140192687763449,0.2609710287016446
2000,3,0.02,5.0,1,10,1.169122399391696,10.541280528053289,0.7145536026071797,0.7145536026071797,2.4980894886371945,0.38881198155217295,0.76301840350524
2000,3,0.02,5.0,1,30,1.169122399391696,10.541280528053289,1.477090061873053,1.477090061873053,7.868143460231685,0.26341781035210265,0.25358750871942365
2000,3,0.02,5.0,1,50,1.169122399391696,10.541280528053289,1.135133194565915,1.135133194565915,7.882588839892081,0.029072409222050396,0.2522171458283163
2000,3,0.02,5.0,1,100,1.169122399391696,10.541280528053289,1.2824561956147227,1.2824561956147227,7.737558418715442,0.09693920523804458,0.2659754763073006
2000,3,0.02,5.0,2,10,1.2297958209577402,10.40504305776103,1.9321250465554143,1.9321250465554143,6.464184046055666,0.5710941715924146,0.37874509406916024
2000,3,0.02,5.0,2,30,1.2297958209577402,10.40504305776103,0.5662812620998637,0.5662812620998637,2.4873387651862613,0.5395322927192456,0.7609487292480758
2000,3,0.02,5.0,2,50,1.2297958209577402,10.40504305776103,0.6589069552276187,0.6589069552276187,3.24652811535791,0.4642143484318598,0.6879851340032319
2000,3,0.02,5.0,2,100,1.2297958209577402,10.40504305776103,0.5573512451172116,0.5573512451172116,3.3506298365311507,0.5467936745116294,0.6779802046055018
2000,3,0.02,10.0,0,10,2.869439534666998,22.1660269939405,0.4109301735853076,0.4109301735853076,1.752491341293539,0.8567907883680161,0.9209379587161644
2000,3,0.02,10.0,0,30,2.869439534666998,22.1660269939405,2.6746141608908873,2.6746141608908873,15.069778557454214,0.06789666463514467,0.3201407468476953
2000,3,0.02,10.0,0,50,2.869439534666998,22.1660269939405,0.6729840730114764,0.6729840730114764,4.7093831654533025,0.7654649749956912,0.787540493082468
2000,3,0.02,10.0,0,100,2.869439534666998,22.1660269939405,2.794018662201379,2.794018662201379,13.42679791326964,0.02628418252220527,0.3942623133617897
2000,3,0.02,10.0,1,10,2.804968516663726,22.06499967036417,0.3256209768516873,0.3256209768516873,1.5867047107584145,0.8839127872854038,0.9280895203053394
2000,3,0.02,10.0,1,30,2.804968516663726,22.06499967036417,0.6130829304910219,0.6130829304910219,2.7783169460932253,0.781429657107085,0.8740848861273801
2000,3,0.02,10.0,1,50,2.804968516663726,22.06499967036417,2.4262894540834496,2.4262894540834496,9.46574570468951,0.13500296360926123,0.5710063065442464
2000,3,0.02,10.0,1,100,2.804968516663726,22.06499967036417,2.7685423806330656,2.7685423806330656,20.308932193664095,0.0129862905106637,0.07958610935574476
2000,3,0.02,10.0,2,10,2.735942484849644,21.257719756855096,0.5004112230636162,0.5004112230636162,1.8392933957989772,0.8170973162503755,0.9134764491753238
2000,3,0.02,10.0,2,30,2.735942484849644,21.257719756855096,0.8952220133553641,0.8952220133553641,3.954954637802194,0.6727920932867996,0.8139520756205839
2000,3,0.02,10.0,2,50,2.735942484849644,21.257719756855096,2.572953086966687,2.572953086966687,13.606395856938436,0.0595734006783825,0.3599315442781343
2000,3,0.02,10.0,2,100,2.735942484849644,21.257719756855096,2.7243514497273558,2.7243514497273558,15.449996460801406,0.004236578505021209,0.2732053749170741
2000,3,0.05,2.0,0,10,0.65141260441657,7.2644391200920655,0.45604752442772223,0.45604752442772223,1.7016842204899165,0.29990988609105007,0.7657514651360516
2000,3,0.05,2.0,0,30,0.65141260441657,7.2644391200920655,0.8295012725563029,0.8295012725563029,5.004945530531076,0.27338842836674293,0.31103483038513696
2000,3,0.05,2.0,0,50,0.65141260441657,7.2644391200920655,0.5104753309488742,0.5104753309488742,2.396359519203966,0.21635638075183486,0.6701246332182634
2000,3,0.05,2.0,0,100,0.65141260441657,7.2644391200920655,0.7304344967212006,0.7304344967212006,5.774912329501496,0.12130850979680637,0.20504360570258204
2000,3,0.05,2.0,1,10,0.6410291195607866,6.374989174742897,0.737273923032594,0.737273923032594,2.5056738017075997,0.15014107867323,0.6069524617179207
2000,3,0.05,2.0,1,30,0.6410291195607866,6.374989174742897,0.5485470260914416,0.5485470260914416,3.019742305156601,0.1442712829219223,0.5263141281681648
2000,3,0.05,2.0,1,50,0.6410291195607866,6.374989174742897,0.5865403336375555,0.5865403336375555,3.202112262216426,0.0850020447753841,0.49770702750321655
2000,3,0.05,2.0,1,100,0.6410291195607866,6.374989174742897,0.6958933304716537,0.6958933304716537,4.8295801289066915,0.08558770457800481,0.24241751687343557
2000,3,0.05,2.0,2,10,0.6227487686611384,6.430958934057433,0.4979104438741859,0.4979104438741859,1.8913770346339525,0.20046338277849216,0.7058950221844067
2000,3,0.05,2.0,2,30,0.6227487686611384,6.430958934057433,0.663465930426059,0.663465930426059,3.4591396108905075,0.06538296631635149,0.46211138239875826
2000,3,0.05,2.0,2,50,0.6227487686611384,6.430958934057433,0.8065995814354522,0.8065995814354522,4.433142150134351,0.2952246909609774,0.31065612522308783
2000,3,0.05,2.0,2,100,0.6227487686611384,6.430958934057433,0.5712907978872539,0.5712907978872539,3.5117143538974527,0.0826303854193323,0.45393612524876825
2000,3,0.05,5.0,0,10,1.358269331673104,8.966713358539577,0.24737554069698406,0.24737554069698406,1.571525584529387,0.8178744561711712,0.824737836296203
2000,3,0.05,5.0,0,30,1.358269331673104,8.966713358539577,1.4252041943769183,1.4252041943769183,5.102799973160588,0.04927952147853066,0.4309174645021006
2000,3,0.05,5.0,0,50,1.358269331673104,8.966713358539577,1.3843240583296028,1.3843240583296028,7.158813866003928,0.019182297684955305,0.20162342881339793
2000,3,0.05,5.0,0,100,1.358269331673104,8.966713358539577,1.1776168695158282,1.1776168695158282,6.564204767576204,0.13300194441904223,0.2679363658564272
2000,3,0.05,5.0,1,10,1.3763076923974027,8.285852764690443,0.6717869703460828,0.6717869703460828,2.44793636457,0.5118918726844496,0.7045643418862447
2000,3,0.05,5.0,1,30,1.3763076923974027,8.285852764690443,1.2846527311403269,1.2846527311403269,7.385538948750613,0.0665948187046904,0.1086567480146946
2000,3,0.05,5.0,1,50,1.3763076923974027,8.285852764690443,1.1190006103260832,1.1190006103260832,7.291430886712553,0.18695462031685223,0.1200144277503392
2000,3,0.05,5.0,1,100,1.3763076923974027,8.285852764690443,1.145240729982861,1.145240729982861,8.829500357023242,0.16788902924174173,0.0656115438895456
2000,3,0.05,5.0,2,10,1.4611702597146317,9.106720084066147,1.2820636984304772,1.2820636984304772,4.500531533613108,0.12257747520753276,0.5058010466921453
2000,3,0.05,5.0,2,30,1.4611702597146317,9.106720084066147,1.0368681330139957,1.0368681330139957,5.871847154026826,0.29038513744695477,0.3552182234852388
2000,3,0.05,5.0,2,50,1.4611702597146317,9.106720084066147,1.5657021214636058,1.5657021214636058,7.491270076315064,0.07153982299734823,0.17739098081839644
2000,3,0.05,5.0,2,100,1.4611702597146317,9.106720084066147,1.4299030205638072,1.4299030205638072,7.79142590987091,0.02139876509458312,0.14443116314693602
2000,3,0.05,10.0,0,10,2.7142794007709448,13.745211635687745,2.4230790387877907,2.4230790387877907,7.886533587907337,0.10728459343590181,0.42623410996227035
2000,3,0.05,10.0,0,30,2.7142794007709448,13.745211635687745,0.6524401094888349,0.6524401094888349,2.896304582029595,0.7596267689672919,0.7892862868324488
